image_id,card,image_path,mask_path,source_image_id,reference_index,augmentation_index
augmented_card_01720,r_3,training_data\augmented_data\card_images\augmented_card_01720.jpg,training_data\augmented_data\card_masks\augmented_card_01720.png,ref_L1000765_card_01,1,470
augmented_card_01721,r_3,training_data\augmented_data\card_images\augmented_card_01721.jpg,training_data\augmented_data\card_masks\augmented_card_01721.png,ref_L1000765_card_01,1,471
augmented_card_01722,r_3,training_data\augmented_data\card_images\augmented_card_01722.jpg,training_data\augmented_data\card_masks\augmented_card_01722.png,ref_L1000765_card_01,1,472
augmented_card_01723,r_3,training_data\augmented_data\card_images\augmented_card_01723.jpg,training_data\augmented_data\card_masks\augmented_card_01723.png,ref_L1000765_card_01,1,473
augmented_card_01724,r_3,training_data\augmented_data\card_images\augmented_card_01724.jpg,training_data\augmented_data\card_masks\augmented_card_01724.png,ref_L1000765_card_01,1,474
augmented_card_01725,r_3,training_data\augmented_data\card_images\augmented_card_01725.jpg,training_data\augmented_data\card_masks\augmented_card_01725.png,ref_L1000765_card_01,1,475
augmented_card_01726,r_3,training_data\augmented_data\card_images\augmented_card_01726.jpg,training_data\augmented_data\card_masks\augmented_card_01726.png,ref_L1000765_card_01,1,476
augmented_card_01727,r_3,training_data\augmented_data\card_images\augmented_card_01727.jpg,training_data\augmented_data\card_masks\augmented_card_01727.png,ref_L1000765_card_01,1,477
augmented_card_01728,r_3,training_data\augmented_data\card_images\augmented_card_01728.jpg,training_data\augmented_data\card_masks\augmented_card_01728.png,ref_L1000765_card_01,1,478
augmented_card_01729,r_3,training_data\augmented_data\card_images\augmented_card_01729.jpg,training_data\augmented_data\card_masks\augmented_card_01729.png,ref_L1000765_card_01,1,479
augmented_card_01730,r_3,training_data\augmented_data\card_images\augmented_card_01730.jpg,training_data\augmented_data\card_masks\augmented_card_01730.png,ref_L1000765_card_01,1,480
augmented_card_01731,r_3,training_data\augmented_data\card_images\augmented_card_01731.jpg,training_data\augmented_data\card_masks\augmented_card_01731.png,ref_L1000765_card_01,1,481
augmented_card_01732,r_3,training_data\augmented_data\card_images\augmented_card_01732.jpg,training_data\augmented_data\card_masks\augmented_card_01732.png,ref_L1000765_card_01,1,482
augmented_card_01733,r_3,training_data\augmented_data\card_images\augmented_card_01733.jpg,training_data\augmented_data\card_masks\augmented_card_01733.png,ref_L1000765_card_01,1,483
augmented_card_01734,r_3,training_data\augmented_data\card_images\augmented_card_01734.jpg,training_data\augmented_data\card_masks\augmented_card_01734.png,ref_L1000765_card_01,1,484
augmented_card_01735,r_3,training_data\augmented_data\card_images\augmented_card_01735.jpg,training_data\augmented_data\card_masks\augmented_card_01735.png,ref_L1000765_card_01,1,485
augmented_card_01736,r_3,training_data\augmented_data\card_images\augmented_card_01736.jpg,training_data\augmented_data\card_masks\augmented_card_01736.png,ref_L1000765_card_01,1,486
augmented_card_01737,r_3,training_data\augmented_data\card_images\augmented_card_01737.jpg,training_data\augmented_data\card_masks\augmented_card_01737.png,ref_L1000765_card_01,1,487
augmented_card_01738,r_3,training_data\augmented_data\card_images\augmented_card_01738.jpg,training_data\augmented_data\card_masks\augmented_card_01738.png,ref_L1000765_card_01,1,488
augmented_card_01739,r_3,training_data\augmented_data\card_images\augmented_card_01739.jpg,training_data\augmented_data\card_masks\augmented_card_01739.png,ref_L1000765_card_01,1,489
augmented_card_01740,r_3,training_data\augmented_data\card_images\augmented_card_01740.jpg,training_data\augmented_data\card_masks\augmented_card_01740.png,ref_L1000765_card_01,1,490
augmented_card_01741,r_3,training_data\augmented_data\card_images\augmented_card_01741.jpg,training_data\augmented_data\card_masks\augmented_card_01741.png,ref_L1000765_card_01,1,491
augmented_card_01742,r_3,training_data\augmented_data\card_images\augmented_card_01742.jpg,training_data\augmented_data\card_masks\augmented_card_01742.png,ref_L1000765_card_01,1,492
augmented_card_01743,r_3,training_data\augmented_data\card_images\augmented_card_01743.jpg,training_data\augmented_data\card_masks\augmented_card_01743.png,ref_L1000765_card_01,1,493
augmented_card_01744,r_3,training_data\augmented_data\card_images\augmented_card_01744.jpg,training_data\augmented_data\card_masks\augmented_card_01744.png,ref_L1000765_card_01,1,494
augmented_card_01745,r_3,training_data\augmented_data\card_images\augmented_card_01745.jpg,training_data\augmented_data\card_masks\augmented_card_01745.png,ref_L1000765_card_01,1,495
augmented_card_01746,r_3,training_data\augmented_data\card_images\augmented_card_01746.jpg,training_data\augmented_data\card_masks\augmented_card_01746.png,ref_L1000765_card_01,1,496
augmented_card_01747,r_3,training_data\augmented_data\card_images\augmented_card_01747.jpg,training_data\augmented_data\card_masks\augmented_card_01747.png,ref_L1000765_card_01,1,497
augmented_card_01748,r_3,training_data\augmented_data\card_images\augmented_card_01748.jpg,training_data\augmented_data\card_masks\augmented_card_01748.png,ref_L1000765_card_01,1,498
augmented_card_01749,r_3,training_data\augmented_data\card_images\augmented_card_01749.jpg,training_data\augmented_data\card_masks\augmented_card_01749.png,ref_L1000765_card_01,1,499
augmented_card_01750,r_3,training_data\augmented_data\card_images\augmented_card_01750.jpg,training_data\augmented_data\card_masks\augmented_card_01750.png,ref_L1000765_card_01,1,500
augmented_card_01751,r_3,training_data\augmented_data\card_images\augmented_card_01751.jpg,training_data\augmented_data\card_masks\augmented_card_01751.png,ref_L1000765_card_01,1,501
augmented_card_01752,r_3,training_data\augmented_data\card_images\augmented_card_01752.jpg,training_data\augmented_data\card_masks\augmented_card_01752.png,ref_L1000765_card_01,1,502
augmented_card_01753,r_3,training_data\augmented_data\card_images\augmented_card_01753.jpg,training_data\augmented_data\card_masks\augmented_card_01753.png,ref_L1000765_card_01,1,503
augmented_card_01754,r_3,training_data\augmented_data\card_images\augmented_card_01754.jpg,training_data\augmented_data\card_masks\augmented_card_01754.png,ref_L1000765_card_01,1,504
augmented_card_01755,r_3,training_data\augmented_data\card_images\augmented_card_01755.jpg,training_data\augmented_data\card_masks\augmented_card_01755.png,ref_L1000765_card_01,1,505
augmented_card_01756,r_3,training_data\augmented_data\card_images\augmented_card_01756.jpg,training_data\augmented_data\card_masks\augmented_card_01756.png,ref_L1000765_card_01,1,506
augmented_card_01757,r_3,training_data\augmented_data\card_images\augmented_card_01757.jpg,training_data\augmented_data\card_masks\augmented_card_01757.png,ref_L1000765_card_01,1,507
augmented_card_01758,r_3,training_data\augmented_data\card_images\augmented_card_01758.jpg,training_data\augmented_data\card_masks\augmented_card_01758.png,ref_L1000765_card_01,1,508
augmented_card_01759,r_3,training_data\augmented_data\card_images\augmented_card_01759.jpg,training_data\augmented_data\card_masks\augmented_card_01759.png,ref_L1000765_card_01,1,509
augmented_card_01760,r_3,training_data\augmented_data\card_images\augmented_card_01760.jpg,training_data\augmented_data\card_masks\augmented_card_01760.png,ref_L1000765_card_01,1,510
augmented_card_01761,r_3,training_data\augmented_data\card_images\augmented_card_01761.jpg,training_data\augmented_data\card_masks\augmented_card_01761.png,ref_L1000765_card_01,1,511
augmented_card_01762,r_3,training_data\augmented_data\card_images\augmented_card_01762.jpg,training_data\augmented_data\card_masks\augmented_card_01762.png,ref_L1000765_card_01,1,512
augmented_card_01763,r_3,training_data\augmented_data\card_images\augmented_card_01763.jpg,training_data\augmented_data\card_masks\augmented_card_01763.png,ref_L1000765_card_01,1,513
augmented_card_01764,r_3,training_data\augmented_data\card_images\augmented_card_01764.jpg,training_data\augmented_data\card_masks\augmented_card_01764.png,ref_L1000765_card_01,1,514
augmented_card_01765,r_3,training_data\augmented_data\card_images\augmented_card_01765.jpg,training_data\augmented_data\card_masks\augmented_card_01765.png,ref_L1000765_card_01,1,515
augmented_card_01766,r_3,training_data\augmented_data\card_images\augmented_card_01766.jpg,training_data\augmented_data\card_masks\augmented_card_01766.png,ref_L1000765_card_01,1,516
augmented_card_01767,r_3,training_data\augmented_data\card_images\augmented_card_01767.jpg,training_data\augmented_data\card_masks\augmented_card_01767.png,ref_L1000765_card_01,1,517
augmented_card_01768,r_3,training_data\augmented_data\card_images\augmented_card_01768.jpg,training_data\augmented_data\card_masks\augmented_card_01768.png,ref_L1000765_card_01,1,518
augmented_card_01769,r_3,training_data\augmented_data\card_images\augmented_card_01769.jpg,training_data\augmented_data\card_masks\augmented_card_01769.png,ref_L1000765_card_01,1,519
augmented_card_01770,r_3,training_data\augmented_data\card_images\augmented_card_01770.jpg,training_data\augmented_data\card_masks\augmented_card_01770.png,ref_L1000765_card_01,1,520
augmented_card_01771,r_3,training_data\augmented_data\card_images\augmented_card_01771.jpg,training_data\augmented_data\card_masks\augmented_card_01771.png,ref_L1000765_card_01,1,521
augmented_card_01772,r_3,training_data\augmented_data\card_images\augmented_card_01772.jpg,training_data\augmented_data\card_masks\augmented_card_01772.png,ref_L1000765_card_01,1,522
augmented_card_01773,r_3,training_data\augmented_data\card_images\augmented_card_01773.jpg,training_data\augmented_data\card_masks\augmented_card_01773.png,ref_L1000765_card_01,1,523
augmented_card_01774,r_3,training_data\augmented_data\card_images\augmented_card_01774.jpg,training_data\augmented_data\card_masks\augmented_card_01774.png,ref_L1000765_card_01,1,524
augmented_card_01775,r_3,training_data\augmented_data\card_images\augmented_card_01775.jpg,training_data\augmented_data\card_masks\augmented_card_01775.png,ref_L1000765_card_01,1,525
augmented_card_01776,r_3,training_data\augmented_data\card_images\augmented_card_01776.jpg,training_data\augmented_data\card_masks\augmented_card_01776.png,ref_L1000765_card_01,1,526
augmented_card_01777,r_3,training_data\augmented_data\card_images\augmented_card_01777.jpg,training_data\augmented_data\card_masks\augmented_card_01777.png,ref_L1000765_card_01,1,527
augmented_card_01778,r_3,training_data\augmented_data\card_images\augmented_card_01778.jpg,training_data\augmented_data\card_masks\augmented_card_01778.png,ref_L1000765_card_01,1,528
augmented_card_01779,r_3,training_data\augmented_data\card_images\augmented_card_01779.jpg,training_data\augmented_data\card_masks\augmented_card_01779.png,ref_L1000765_card_01,1,529
augmented_card_01780,r_3,training_data\augmented_data\card_images\augmented_card_01780.jpg,training_data\augmented_data\card_masks\augmented_card_01780.png,ref_L1000765_card_01,1,530
augmented_card_01781,r_3,training_data\augmented_data\card_images\augmented_card_01781.jpg,training_data\augmented_data\card_masks\augmented_card_01781.png,ref_L1000765_card_01,1,531
augmented_card_01782,r_3,training_data\augmented_data\card_images\augmented_card_01782.jpg,training_data\augmented_data\card_masks\augmented_card_01782.png,ref_L1000765_card_01,1,532
augmented_card_01783,r_3,training_data\augmented_data\card_images\augmented_card_01783.jpg,training_data\augmented_data\card_masks\augmented_card_01783.png,ref_L1000765_card_01,1,533
augmented_card_01784,r_3,training_data\augmented_data\card_images\augmented_card_01784.jpg,training_data\augmented_data\card_masks\augmented_card_01784.png,ref_L1000765_card_01,1,534
augmented_card_01785,r_3,training_data\augmented_data\card_images\augmented_card_01785.jpg,training_data\augmented_data\card_masks\augmented_card_01785.png,ref_L1000765_card_01,1,535
augmented_card_01786,r_3,training_data\augmented_data\card_images\augmented_card_01786.jpg,training_data\augmented_data\card_masks\augmented_card_01786.png,ref_L1000765_card_01,1,536
augmented_card_01787,r_3,training_data\augmented_data\card_images\augmented_card_01787.jpg,training_data\augmented_data\card_masks\augmented_card_01787.png,ref_L1000765_card_01,1,537
augmented_card_01788,r_3,training_data\augmented_data\card_images\augmented_card_01788.jpg,training_data\augmented_data\card_masks\augmented_card_01788.png,ref_L1000765_card_01,1,538
augmented_card_01789,r_3,training_data\augmented_data\card_images\augmented_card_01789.jpg,training_data\augmented_data\card_masks\augmented_card_01789.png,ref_L1000765_card_01,1,539
augmented_card_01790,r_3,training_data\augmented_data\card_images\augmented_card_01790.jpg,training_data\augmented_data\card_masks\augmented_card_01790.png,ref_L1000765_card_01,1,540
augmented_card_01791,r_3,training_data\augmented_data\card_images\augmented_card_01791.jpg,training_data\augmented_data\card_masks\augmented_card_01791.png,ref_L1000765_card_01,1,541
augmented_card_01792,r_3,training_data\augmented_data\card_images\augmented_card_01792.jpg,training_data\augmented_data\card_masks\augmented_card_01792.png,ref_L1000765_card_01,1,542
augmented_card_01793,r_3,training_data\augmented_data\card_images\augmented_card_01793.jpg,training_data\augmented_data\card_masks\augmented_card_01793.png,ref_L1000765_card_01,1,543
augmented_card_01794,r_3,training_data\augmented_data\card_images\augmented_card_01794.jpg,training_data\augmented_data\card_masks\augmented_card_01794.png,ref_L1000765_card_01,1,544
augmented_card_01795,r_3,training_data\augmented_data\card_images\augmented_card_01795.jpg,training_data\augmented_data\card_masks\augmented_card_01795.png,ref_L1000765_card_01,1,545
