image_id,card,mask_path
aug_06304,b_reverse,project/training_data/training_masks/augmented_cards/aug_06304.png
aug_06305,g_reverse,project/training_data/training_masks/augmented_cards/aug_06305.png
aug_06306,y_skip,project/training_data/training_masks/augmented_cards/aug_06306.png
aug_06307,r_skip,project/training_data/training_masks/augmented_cards/aug_06307.png
aug_06308,b_skip,project/training_data/training_masks/augmented_cards/aug_06308.png
aug_06309,g_skip,project/training_data/training_masks/augmented_cards/aug_06309.png
aug_06310,y_draw_2,project/training_data/training_masks/augmented_cards/aug_06310.png
aug_06311,r_draw_2,project/training_data/training_masks/augmented_cards/aug_06311.png
aug_06312,b_draw_2,project/training_data/training_masks/augmented_cards/aug_06312.png
aug_06313,g_draw_2,project/training_data/training_masks/augmented_cards/aug_06313.png
aug_06314,y_0,project/training_data/training_masks/augmented_cards/aug_06314.png
aug_06315,r_0,project/training_data/training_masks/augmented_cards/aug_06315.png
aug_06316,b_0,project/training_data/training_masks/augmented_cards/aug_06316.png
aug_06317,g_0,project/training_data/training_masks/augmented_cards/aug_06317.png
aug_06318,y_3,project/training_data/training_masks/augmented_cards/aug_06318.png
aug_06319,r_3,project/training_data/training_masks/augmented_cards/aug_06319.png
aug_06320,b_3,project/training_data/training_masks/augmented_cards/aug_06320.png
aug_06321,g_3,project/training_data/training_masks/augmented_cards/aug_06321.png
aug_06322,y_2,project/training_data/training_masks/augmented_cards/aug_06322.png
aug_06323,r_2,project/training_data/training_masks/augmented_cards/aug_06323.png
aug_06324,b_2,project/training_data/training_masks/augmented_cards/aug_06324.png
aug_06325,g_2,project/training_data/training_masks/augmented_cards/aug_06325.png
aug_06326,y_1,project/training_data/training_masks/augmented_cards/aug_06326.png
aug_06327,r_1,project/training_data/training_masks/augmented_cards/aug_06327.png
aug_06328,b_1,project/training_data/training_masks/augmented_cards/aug_06328.png
aug_06329,g_1,project/training_data/training_masks/augmented_cards/aug_06329.png
aug_06330,y_6,project/training_data/training_masks/augmented_cards/aug_06330.png
aug_06331,r_6,project/training_data/training_masks/augmented_cards/aug_06331.png
aug_06332,b_6,project/training_data/training_masks/augmented_cards/aug_06332.png
aug_06333,g_6,project/training_data/training_masks/augmented_cards/aug_06333.png
aug_06334,y_5,project/training_data/training_masks/augmented_cards/aug_06334.png
aug_06335,r_5,project/training_data/training_masks/augmented_cards/aug_06335.png
aug_06336,b_5,project/training_data/training_masks/augmented_cards/aug_06336.png
aug_06337,g_5,project/training_data/training_masks/augmented_cards/aug_06337.png
aug_06338,y_4,project/training_data/training_masks/augmented_cards/aug_06338.png
aug_06339,r_4,project/training_data/training_masks/augmented_cards/aug_06339.png
aug_06340,b_4,project/training_data/training_masks/augmented_cards/aug_06340.png
aug_06341,g_4,project/training_data/training_masks/augmented_cards/aug_06341.png
aug_06342,draw_4,project/training_data/training_masks/augmented_cards/aug_06342.png
aug_06343,y_9,project/training_data/training_masks/augmented_cards/aug_06343.png
aug_06344,r_9,project/training_data/training_masks/augmented_cards/aug_06344.png
aug_06345,b_9,project/training_data/training_masks/augmented_cards/aug_06345.png
aug_06346,g_9,project/training_data/training_masks/augmented_cards/aug_06346.png
aug_06347,y_8,project/training_data/training_masks/augmented_cards/aug_06347.png
aug_06348,r_8,project/training_data/training_masks/augmented_cards/aug_06348.png
aug_06349,b_8,project/training_data/training_masks/augmented_cards/aug_06349.png
aug_06350,g_8,project/training_data/training_masks/augmented_cards/aug_06350.png
aug_06351,wild,project/training_data/training_masks/augmented_cards/aug_06351.png
aug_06352,y_7,project/training_data/training_masks/augmented_cards/aug_06352.png
aug_06353,r_7,project/training_data/training_masks/augmented_cards/aug_06353.png
aug_06354,b_7,project/training_data/training_masks/augmented_cards/aug_06354.png
aug_06355,g_7,project/training_data/training_masks/augmented_cards/aug_06355.png
aug_06356,y_reverse,project/training_data/training_masks/augmented_cards/aug_06356.png
aug_06357,r_reverse,project/training_data/training_masks/augmented_cards/aug_06357.png
aug_06358,b_reverse,project/training_data/training_masks/augmented_cards/aug_06358.png
aug_06359,g_reverse,project/training_data/training_masks/augmented_cards/aug_06359.png
aug_06360,y_skip,project/training_data/training_masks/augmented_cards/aug_06360.png
aug_06361,r_skip,project/training_data/training_masks/augmented_cards/aug_06361.png
aug_06362,b_skip,project/training_data/training_masks/augmented_cards/aug_06362.png
aug_06363,g_skip,project/training_data/training_masks/augmented_cards/aug_06363.png
aug_06364,y_draw_2,project/training_data/training_masks/augmented_cards/aug_06364.png
aug_06365,r_draw_2,project/training_data/training_masks/augmented_cards/aug_06365.png
aug_06366,b_draw_2,project/training_data/training_masks/augmented_cards/aug_06366.png
aug_06367,g_draw_2,project/training_data/training_masks/augmented_cards/aug_06367.png
aug_06368,y_0,project/training_data/training_masks/augmented_cards/aug_06368.png
aug_06369,r_0,project/training_data/training_masks/augmented_cards/aug_06369.png
aug_06370,b_0,project/training_data/training_masks/augmented_cards/aug_06370.png
aug_06371,g_0,project/training_data/training_masks/augmented_cards/aug_06371.png
aug_06372,y_3,project/training_data/training_masks/augmented_cards/aug_06372.png
aug_06373,r_3,project/training_data/training_masks/augmented_cards/aug_06373.png
aug_06374,b_3,project/training_data/training_masks/augmented_cards/aug_06374.png
aug_06375,g_3,project/training_data/training_masks/augmented_cards/aug_06375.png
aug_06376,y_2,project/training_data/training_masks/augmented_cards/aug_06376.png
aug_06377,r_2,project/training_data/training_masks/augmented_cards/aug_06377.png
aug_06378,b_2,project/training_data/training_masks/augmented_cards/aug_06378.png
aug_06379,g_2,project/training_data/training_masks/augmented_cards/aug_06379.png
aug_06380,y_1,project/training_data/training_masks/augmented_cards/aug_06380.png
aug_06381,r_1,project/training_data/training_masks/augmented_cards/aug_06381.png
aug_06382,b_1,project/training_data/training_masks/augmented_cards/aug_06382.png
aug_06383,g_1,project/training_data/training_masks/augmented_cards/aug_06383.png
aug_06384,y_6,project/training_data/training_masks/augmented_cards/aug_06384.png
aug_06385,r_6,project/training_data/training_masks/augmented_cards/aug_06385.png
aug_06386,b_6,project/training_data/training_masks/augmented_cards/aug_06386.png
aug_06387,g_6,project/training_data/training_masks/augmented_cards/aug_06387.png
aug_06388,y_5,project/training_data/training_masks/augmented_cards/aug_06388.png
aug_06389,r_5,project/training_data/training_masks/augmented_cards/aug_06389.png
aug_06390,b_5,project/training_data/training_masks/augmented_cards/aug_06390.png
aug_06391,g_5,project/training_data/training_masks/augmented_cards/aug_06391.png
aug_06392,y_4,project/training_data/training_masks/augmented_cards/aug_06392.png
aug_06393,r_4,project/training_data/training_masks/augmented_cards/aug_06393.png
aug_06394,b_4,project/training_data/training_masks/augmented_cards/aug_06394.png
aug_06395,g_4,project/training_data/training_masks/augmented_cards/aug_06395.png
aug_06396,draw_4,project/training_data/training_masks/augmented_cards/aug_06396.png
aug_06397,y_9,project/training_data/training_masks/augmented_cards/aug_06397.png
aug_06398,r_9,project/training_data/training_masks/augmented_cards/aug_06398.png
aug_06399,b_9,project/training_data/training_masks/augmented_cards/aug_06399.png
aug_06400,g_9,project/training_data/training_masks/augmented_cards/aug_06400.png
aug_06401,y_8,project/training_data/training_masks/augmented_cards/aug_06401.png
aug_06402,r_8,project/training_data/training_masks/augmented_cards/aug_06402.png
aug_06403,b_8,project/training_data/training_masks/augmented_cards/aug_06403.png
aug_06404,g_8,project/training_data/training_masks/augmented_cards/aug_06404.png
aug_06405,wild,project/training_data/training_masks/augmented_cards/aug_06405.png
aug_06406,y_7,project/training_data/training_masks/augmented_cards/aug_06406.png
aug_06407,r_7,project/training_data/training_masks/augmented_cards/aug_06407.png
aug_06408,b_7,project/training_data/training_masks/augmented_cards/aug_06408.png
aug_06409,g_7,project/training_data/training_masks/augmented_cards/aug_06409.png
aug_06410,y_reverse,project/training_data/training_masks/augmented_cards/aug_06410.png
aug_06411,r_reverse,project/training_data/training_masks/augmented_cards/aug_06411.png
aug_06412,b_reverse,project/training_data/training_masks/augmented_cards/aug_06412.png
aug_06413,g_reverse,project/training_data/training_masks/augmented_cards/aug_06413.png
aug_06414,y_skip,project/training_data/training_masks/augmented_cards/aug_06414.png
aug_06415,r_skip,project/training_data/training_masks/augmented_cards/aug_06415.png
aug_06416,b_skip,project/training_data/training_masks/augmented_cards/aug_06416.png
aug_06417,g_skip,project/training_data/training_masks/augmented_cards/aug_06417.png
aug_06418,y_draw_2,project/training_data/training_masks/augmented_cards/aug_06418.png
aug_06419,r_draw_2,project/training_data/training_masks/augmented_cards/aug_06419.png
aug_06420,b_draw_2,project/training_data/training_masks/augmented_cards/aug_06420.png
aug_06421,g_draw_2,project/training_data/training_masks/augmented_cards/aug_06421.png
aug_06422,y_0,project/training_data/training_masks/augmented_cards/aug_06422.png
aug_06423,r_0,project/training_data/training_masks/augmented_cards/aug_06423.png
aug_06424,b_0,project/training_data/training_masks/augmented_cards/aug_06424.png
aug_06425,g_0,project/training_data/training_masks/augmented_cards/aug_06425.png
aug_06426,y_3,project/training_data/training_masks/augmented_cards/aug_06426.png
aug_06427,r_3,project/training_data/training_masks/augmented_cards/aug_06427.png
aug_06428,b_3,project/training_data/training_masks/augmented_cards/aug_06428.png
aug_06429,g_3,project/training_data/training_masks/augmented_cards/aug_06429.png
aug_06430,y_2,project/training_data/training_masks/augmented_cards/aug_06430.png
aug_06431,r_2,project/training_data/training_masks/augmented_cards/aug_06431.png
aug_06432,b_2,project/training_data/training_masks/augmented_cards/aug_06432.png
aug_06433,g_2,project/training_data/training_masks/augmented_cards/aug_06433.png
aug_06434,y_1,project/training_data/training_masks/augmented_cards/aug_06434.png
aug_06435,r_1,project/training_data/training_masks/augmented_cards/aug_06435.png
aug_06436,b_1,project/training_data/training_masks/augmented_cards/aug_06436.png
aug_06437,g_1,project/training_data/training_masks/augmented_cards/aug_06437.png
aug_06438,y_6,project/training_data/training_masks/augmented_cards/aug_06438.png
aug_06439,r_6,project/training_data/training_masks/augmented_cards/aug_06439.png
aug_06440,b_6,project/training_data/training_masks/augmented_cards/aug_06440.png
aug_06441,g_6,project/training_data/training_masks/augmented_cards/aug_06441.png
aug_06442,y_5,project/training_data/training_masks/augmented_cards/aug_06442.png
aug_06443,r_5,project/training_data/training_masks/augmented_cards/aug_06443.png
aug_06444,b_5,project/training_data/training_masks/augmented_cards/aug_06444.png
aug_06445,g_5,project/training_data/training_masks/augmented_cards/aug_06445.png
aug_06446,y_4,project/training_data/training_masks/augmented_cards/aug_06446.png
aug_06447,r_4,project/training_data/training_masks/augmented_cards/aug_06447.png
aug_06448,b_4,project/training_data/training_masks/augmented_cards/aug_06448.png
aug_06449,g_4,project/training_data/training_masks/augmented_cards/aug_06449.png
aug_06450,draw_4,project/training_data/training_masks/augmented_cards/aug_06450.png
aug_06451,y_9,project/training_data/training_masks/augmented_cards/aug_06451.png
aug_06452,r_9,project/training_data/training_masks/augmented_cards/aug_06452.png
aug_06453,b_9,project/training_data/training_masks/augmented_cards/aug_06453.png
aug_06454,g_9,project/training_data/training_masks/augmented_cards/aug_06454.png
aug_06455,y_8,project/training_data/training_masks/augmented_cards/aug_06455.png
aug_06456,r_8,project/training_data/training_masks/augmented_cards/aug_06456.png
aug_06457,b_8,project/training_data/training_masks/augmented_cards/aug_06457.png
aug_06458,g_8,project/training_data/training_masks/augmented_cards/aug_06458.png
aug_06459,wild,project/training_data/training_masks/augmented_cards/aug_06459.png
aug_06460,y_7,project/training_data/training_masks/augmented_cards/aug_06460.png
aug_06461,r_7,project/training_data/training_masks/augmented_cards/aug_06461.png
aug_06462,b_7,project/training_data/training_masks/augmented_cards/aug_06462.png
